district,year,iso_week,dengue_cases_reported,dengue_deaths_weekly,temperature_mean_week,humidity_mean_week,rainfall_total_week,temperature_max_week,humidity_max_week,population_2011,cases_per_100k,cases_lag1,cases_lag2,cases_lag3,cases_roll2_mean,cases_roll4_mean,temperature_mean_week_lag1,temperature_mean_week_lag2,humidity_mean_week_lag1,humidity_mean_week_lag2,rainfall_total_week_lag1,rainfall_total_week_lag2,week_sin,week_cos,target_cases_plus1,target_cases_plus2,district_case_q75,target_outbreak_plus1,target_outbreak_plus2,is_unreliable_2017_peak_week,exclude_target_plus1,exclude_target_plus2,exclude_training_row,worldpop_total,worldpop_density_per_km2,ndvi_mean
Koppal,2020,8,7.0,0.0,25.83928915930088,10.144987107060016,0.005128979296387,26.43592634377751,11.247191452463142,1389920,0.5036261079774376,8.0,16.0,8.0,12.0,9.25,25.218365002325136,24.925349807616385,12.249489325303571,12.89572561839898,0.1386547025942355,0.1355967236374594,0.8229838658936564,0.5680647467311558,18.0,4.0,5.0,1,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.339334119880593
Koppal,2020,9,18.0,0.0,27.08193737682338,13.86732877992316,0.2987510974426422,27.48851100445688,15.391469003401369,1389920,1.2950385633705537,7.0,8.0,16.0,7.5,9.75,25.83928915930088,25.218365002325136,10.144987107060016,12.249489325303571,0.005128979296387,0.1386547025942355,0.8854560256532098,0.4647231720437686,4.0,8.0,5.0,0,1,False,False,False,False,1331777.6748101322,238.8633958734385,0.339334119880593
Koppal,2020,10,4.0,0.0,26.606193915197903,14.162324509611144,0.4411470844382663,27.532638562691886,16.174225107785787,1389920,0.2877863474156786,18.0,7.0,8.0,12.5,12.25,27.08193737682338,25.83928915930088,13.86732877992316,10.144987107060016,0.2987510974426422,0.005128979296387,0.9350162426854148,0.3546048870425355,8.0,3.0,5.0,1,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3406536140584488
Koppal,2020,11,8.0,0.0,28.6750848657672,15.221718443727866,0.1689872579137697,29.542254718283573,16.43094646426414,1389920,0.5755726948313572,4.0,18.0,7.0,11.0,9.25,26.606193915197903,27.08193737682338,14.162324509611144,13.86732877992316,0.4411470844382663,0.2987510974426422,0.970941817426052,0.2393156642875578,3.0,9.0,5.0,0,1,False,False,False,False,1331777.6748101322,238.8633958734385,0.3406536140584488
Koppal,2020,12,3.0,0.0,29.0608272400108,12.270858972469496,0.2874872137846933,29.57782962431412,14.761053715661037,1389920,0.2158397605617589,8.0,4.0,18.0,6.0,9.25,28.6750848657672,26.606193915197903,15.221718443727866,14.162324509611144,0.1689872579137697,0.4411470844382663,0.992708874098054,0.120536680255323,9.0,2.0,5.0,1,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3304820263791191
Koppal,2020,13,9.0,0.0,29.65502261909073,12.716768944197511,0.1998449572407141,30.02707457458609,16.143738052231924,1389920,0.6475192816852768,3.0,8.0,4.0,5.5,8.25,29.0608272400108,28.6750848657672,12.270858972469496,15.221718443727866,0.2874872137846933,0.1689872579137697,1.0,6.123233995736766e-17,2.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3304820263791191
Koppal,2020,14,2.0,0.0,30.39868388503328,13.339485217524546,0.3304527159379934,31.16134408052909,17.97917495742888,1389920,0.1438931737078393,9.0,3.0,8.0,6.0,6.0,29.65502261909073,29.0608272400108,12.716768944197511,12.270858972469496,0.1998449572407141,0.2874872137846933,0.992708874098054,-0.1205366802553228,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3241708462616008
Koppal,2020,15,0.0,0.0,29.225527141230263,15.386094406324624,5.731544993226337,29.62572116374469,20.134673364145385,1389920,0.0,2.0,9.0,3.0,5.5,5.5,30.39868388503328,29.65502261909073,13.339485217524546,12.716768944197511,0.3304527159379934,0.1998449572407141,0.970941817426052,-0.2393156642875575,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3241708462616008
Koppal,2020,16,0.0,0.0,30.60896278664041,14.092788983222476,1.9432989759418768,30.98602973822301,18.613723310700152,1389920,0.0,0.0,2.0,9.0,1.0,3.5,29.225527141230263,30.39868388503328,15.386094406324624,13.339485217524546,5.731544993226337,0.3304527159379934,0.9350162426854148,-0.3546048870425357,0.0,1.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.2939261336805365
Koppal,2020,17,0.0,0.0,30.88920888268502,16.35579669638964,0.0345075241875214,31.362888025560267,18.43712009747344,1389920,0.0,0.0,0.0,2.0,0.0,2.75,30.60896278664041,29.225527141230263,14.092788983222476,15.386094406324624,1.9432989759418768,5.731544993226337,0.8854560256532099,-0.4647231720437685,1.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.2939261336805365
Koppal,2020,18,1.0,0.0,30.824309756663563,17.90982967650853,2.1599014454225967,31.5286814735627,19.733432272392008,1389920,0.0719465868539196,0.0,0.0,0.0,0.0,0.5,30.88920888268502,30.60896278664041,16.35579669638964,14.092788983222476,0.0345075241875214,1.9432989759418768,0.8229838658936565,-0.5680647467311557,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.2939261336805365
Koppal,2020,19,0.0,0.0,31.465032021937564,18.83289157385575,3.387020182389289,32.27129669480445,19.723846548680346,1389920,0.0,1.0,0.0,0.0,0.5,0.25,30.824309756663563,30.88920888268502,17.90982967650853,16.35579669638964,2.1599014454225967,0.0345075241875214,0.7485107481711013,-0.6631226582407951,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.2919906487096674
Koppal,2020,20,0.0,0.0,31.246888668377057,18.62681768853766,4.524626943755571,32.27576129104051,19.793127757847287,1389920,0.0,0.0,1.0,0.0,0.5,0.25,31.465032021937564,30.824309756663563,18.83289157385575,17.90982967650853,3.387020182389289,2.1599014454225967,0.6631226582407952,-0.7485107481711012,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.2919906487096674
Koppal,2020,21,0.0,0.0,30.676784333758203,18.047569719980604,0.3723648411788494,31.72206695762742,19.059631967788903,1389920,0.0,0.0,0.0,1.0,0.0,0.25,31.246888668377057,31.465032021937564,18.62681768853766,18.83289157385575,4.524626943755571,3.387020182389289,0.5680647467311558,-0.8229838658936564,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.2899105602610473
Koppal,2020,22,0.0,0.0,31.0641093744626,19.303088715587176,4.901253324695561,31.727785496368146,21.858313000970327,1389920,0.0,0.0,0.0,0.0,0.0,0.25,30.676784333758203,31.246888668377057,18.047569719980604,18.62681768853766,0.3723648411788494,4.524626943755571,0.4647231720437687,-0.8854560256532098,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.2899105602610473
Koppal,2020,23,0.0,0.0,26.66079817238685,20.873916833361022,38.27052079445036,27.08625939980232,22.083173834318018,1389920,0.0,0.0,0.0,0.0,0.0,0.0,31.0641093744626,30.676784333758203,19.303088715587176,18.047569719980604,4.901253324695561,0.3723648411788494,0.3546048870425358,-0.9350162426854148,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3347950960274308
Koppal,2020,24,0.0,0.0,26.00286746040573,20.90016094441448,22.629087107317623,27.18322834531148,21.640020056375533,1389920,0.0,0.0,0.0,0.0,0.0,0.0,26.66079817238685,31.0641093744626,20.873916833361022,19.303088715587176,38.27052079445036,4.901253324695561,0.2393156642875576,-0.970941817426052,0.0,1.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3347950960274308
Koppal,2020,25,0.0,0.0,25.92175975273232,21.2075879298146,16.018660059210415,26.876637577766928,21.64988005409168,1389920,0.0,0.0,0.0,0.0,0.0,0.0,26.00286746040573,26.66079817238685,20.90016094441448,20.873916833361022,22.629087107317623,38.27052079445036,0.120536680255323,-0.992708874098054,1.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3347950960274308
Koppal,2020,26,1.0,0.0,26.23158804532753,21.290499863075127,35.35991805697325,26.728253342176515,21.788326991425265,1389920,0.0719465868539196,0.0,0.0,0.0,0.0,0.0,25.92175975273232,26.00286746040573,21.2075879298146,20.90016094441448,16.018660059210415,22.629087107317623,1.2246467991473532e-16,-1.0,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3448422019685724
Koppal,2020,27,0.0,0.0,25.091728252076525,21.24336529498314,42.14403477056379,25.772664263128263,21.99730687651828,1389920,0.0,1.0,0.0,0.0,0.5,0.25,26.23158804532753,25.92175975273232,21.290499863075127,21.2075879298146,35.35991805697325,16.018660059210415,-0.1205366802553232,-0.992708874098054,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3448422019685724
Koppal,2020,28,0.0,0.0,24.567339340364224,21.242588575126582,45.58996925928646,25.29584504948906,21.55670471417829,1389920,0.0,0.0,1.0,0.0,0.5,0.25,25.091728252076525,26.23158804532753,21.24336529498314,21.290499863075127,42.14403477056379,35.35991805697325,-0.2393156642875574,-0.970941817426052,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3063927338094387
Koppal,2020,29,0.0,0.0,24.075146999597987,21.487196434754065,94.33019767427612,25.10772265334691,21.790943209214163,1389920,0.0,0.0,0.0,1.0,0.0,0.25,24.567339340364224,25.091728252076525,21.242588575126582,21.24336529498314,45.58996925928646,42.14403477056379,-0.3546048870425356,-0.9350162426854148,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3063927338094387
Koppal,2020,30,0.0,0.0,25.21419259738059,21.388767678231098,29.33562873398823,26.10824966591673,22.07199117811058,1389920,0.0,0.0,0.0,0.0,0.0,0.25,24.075146999597987,24.567339340364224,21.487196434754065,21.242588575126582,94.33019767427612,45.58996925928646,-0.464723172043768,-0.8854560256532101,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3295100437933623
Koppal,2020,31,0.0,0.0,25.056866519195776,21.432488231599475,49.2618251368694,25.450328799632587,21.87474037579142,1389920,0.0,0.0,0.0,0.0,0.0,0.0,25.21419259738059,24.075146999597987,21.388767678231098,21.487196434754065,29.33562873398823,94.33019767427612,-0.5680647467311556,-0.8229838658936565,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3295100437933623
Koppal,2020,32,0.0,0.0,23.99358141448483,20.95016017760734,60.35878303439621,25.0399770565773,21.18054636791988,1389920,0.0,0.0,0.0,0.0,0.0,0.0,25.056866519195776,25.21419259738059,21.432488231599475,21.388767678231098,49.2618251368694,29.33562873398823,-0.6631226582407953,-0.748510748171101,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3874161392187616
Koppal,2020,33,0.0,0.0,23.37114640962258,20.80023055620958,44.94119661013791,24.059479060521937,21.222980514306755,1389920,0.0,0.0,0.0,0.0,0.0,0.0,23.99358141448483,25.056866519195776,20.95016017760734,21.432488231599475,60.35878303439621,49.2618251368694,-0.7485107481711007,-0.6631226582407955,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3874161392187616
Koppal,2020,34,0.0,0.0,24.224789077946728,20.73612775284483,20.24657153106541,25.00637568051434,21.136918088631376,1389920,0.0,0.0,0.0,0.0,0.0,0.0,23.37114640962258,23.99358141448483,20.80023055620958,20.95016017760734,44.94119661013791,60.35878303439621,-0.8229838658936564,-0.5680647467311559,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3874161392187616
Koppal,2020,35,0.0,0.0,25.014102656480045,20.29538706953418,7.550127359787504,25.336138243672508,20.838434474921883,1389920,0.0,0.0,0.0,0.0,0.0,0.0,24.224789077946728,23.37114640962258,20.73612775284483,20.80023055620958,20.24657153106541,44.94119661013791,-0.88545602565321,-0.4647231720437683,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.5060017389295551
Koppal,2020,36,0.0,0.0,25.83022611443496,21.51739153787839,35.06563129573201,26.64279560537369,22.32649433087016,1389920,0.0,0.0,0.0,0.0,0.0,0.0,25.014102656480045,24.224789077946728,20.29538706953418,20.73612775284483,7.550127359787504,20.24657153106541,-0.9350162426854148,-0.3546048870425359,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.5060017389295551
Koppal,2020,37,0.0,0.0,24.615323521151456,21.4631716145657,55.62619579669224,25.599983505801163,21.94023371040447,1389920,0.0,0.0,0.0,0.0,0.0,0.0,25.83022611443496,25.014102656480045,21.51739153787839,20.29538706953418,35.06563129573201,7.550127359787504,-0.970941817426052,-0.2393156642875577,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3139402646645826
Koppal,2020,38,0.0,0.0,23.671783084138287,21.15228674876838,70.85263047600544,24.498441689211404,21.40631384607343,1389920,0.0,0.0,0.0,0.0,0.0,0.0,24.615323521151456,25.83022611443496,21.4631716145657,21.51739153787839,55.62619579669224,35.06563129573201,-0.992708874098054,-0.1205366802553235,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3139402646645826
Koppal,2020,39,0.0,0.0,23.705576917655783,20.816189504343537,65.09964379226385,25.006857700910587,21.40693133492391,1389920,0.0,0.0,0.0,0.0,0.0,0.0,23.671783084138287,24.615323521151456,21.15228674876838,21.4631716145657,70.85263047600544,55.62619579669224,-1.0,-1.8369701987210287e-16,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.5747847268249754
Koppal,2020,40,0.0,0.0,24.502883066192307,20.7990597942026,13.07663007418454,24.891773124767155,21.34789575563844,1389920,0.0,0.0,0.0,0.0,0.0,0.0,23.705576917655783,23.671783084138287,20.816189504343537,21.15228674876838,65.09964379226385,70.85263047600544,-0.992708874098054,0.1205366802553232,0.0,2.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.5747847268249754
Koppal,2020,41,0.0,0.0,24.700271372870223,20.88277543199463,57.18671558798023,25.50527485605648,22.052344445474542,1389920,0.0,0.0,0.0,0.0,0.0,0.0,24.502883066192307,23.705576917655783,20.7990597942026,20.816189504343537,13.07663007418454,65.09964379226385,-0.970941817426052,0.2393156642875573,2.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.5747847268249754
Koppal,2020,42,2.0,0.0,23.75887329575804,20.572279072621143,38.28073919365266,24.702927357412364,21.527396752899847,1389920,0.1438931737078393,0.0,0.0,0.0,0.0,0.0,24.700271372870223,24.502883066192307,20.88277543199463,20.7990597942026,57.18671558798023,13.07663007418454,-0.9350162426854148,0.3546048870425355,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.5418867107895805
Koppal,2020,43,0.0,0.0,24.525763174549738,21.25853689903885,52.45674415640431,24.912774260101912,21.851363518829487,1389920,0.0,2.0,0.0,0.0,1.0,0.5,23.75887329575804,24.700271372870223,20.572279072621143,20.88277543199463,38.28073919365266,57.18671558798023,-0.8854560256532101,0.464723172043768,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.5418867107895805
Koppal,2020,44,0.0,0.0,24.503808516531592,18.32328012736261,0.8525243111073404,24.957629555321432,20.04163271744505,1389920,0.0,0.0,2.0,0.0,1.0,0.5,24.525763174549738,23.75887329575804,21.25853689903885,20.572279072621143,52.45674415640431,38.28073919365266,-0.8229838658936566,0.5680647467311556,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.5169780185876738
Koppal,2020,45,0.0,0.0,23.97368349190268,17.760671753754032,0.5510799417114907,24.50918031265138,19.73504737706122,1389920,0.0,0.0,0.0,2.0,0.0,0.5,24.503808516531592,24.525763174549738,18.32328012736261,21.25853689903885,0.8525243111073404,52.45674415640431,-0.7485107481711011,0.6631226582407953,0.0,17.0,5.0,0,1,False,False,False,False,1331777.6748101322,238.8633958734385,0.5169780185876738
Koppal,2020,46,0.0,0.0,22.60272775650145,16.095151612323402,3.4102560157280584,24.042105781700684,20.603249979211967,1389920,0.0,0.0,0.0,0.0,0.0,0.5,23.97368349190268,24.503808516531592,17.760671753754032,18.32328012736261,0.5510799417114907,0.8525243111073404,-0.6631226582407956,0.7485107481711007,17.0,3.0,5.0,1,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.4590121538013043
Koppal,2020,47,17.0,0.0,23.45575185765847,17.57482433815506,6.162011858118452,24.001195772628364,20.648043724657327,1389920,1.223091976516634,0.0,0.0,0.0,0.0,0.0,22.60272775650145,23.97368349190268,16.095151612323402,17.760671753754032,3.4102560157280584,0.5510799417114907,-0.5680647467311559,0.8229838658936564,3.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.4590121538013043
Koppal,2020,48,3.0,0.0,22.221865188278382,16.910684631638123,11.660074947746596,23.520096400434568,19.538135338290378,1389920,0.2158397605617589,17.0,0.0,0.0,8.5,4.25,23.45575185765847,22.60272775650145,17.57482433815506,16.095151612323402,6.162011858118452,3.4102560157280584,-0.4647231720437684,0.88545602565321,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.4346751941261116
Koppal,2020,49,0.0,0.0,22.647258284004824,15.840475414968424,0.0181547784849106,23.271864054686542,17.48222982309221,1389920,0.0,3.0,17.0,0.0,10.0,5.0,22.221865188278382,23.45575185765847,16.910684631638123,17.57482433815506,11.660074947746596,6.162011858118452,-0.3546048870425359,0.9350162426854148,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.4346751941261116
Koppal,2020,50,0.0,0.0,22.76045265899115,15.358275633321655,2.722307723249928,23.74678040133597,19.480632798442,1389920,0.0,0.0,3.0,17.0,1.5,5.0,22.647258284004824,22.221865188278382,15.840475414968424,16.910684631638123,0.0181547784849106,11.660074947746596,-0.2393156642875578,0.970941817426052,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.4346751941261116
Koppal,2020,51,0.0,0.0,22.413311984767784,15.114408852643708,0.2858516299376268,23.76247526423697,17.291652514047826,1389920,0.0,0.0,0.0,3.0,0.0,5.0,22.76045265899115,22.647258284004824,15.358275633321655,15.840475414968424,2.722307723249928,0.0181547784849106,-0.1205366802553236,0.992708874098054,0.0,35.0,5.0,0,1,False,False,False,False,1331777.6748101322,238.8633958734385,0.4130104925013906
Koppal,2020,52,0.0,0.0,21.583696102623044,12.353898470423628,0.0077188008731353,22.34395476049798,13.832134461540022,1389920,0.0,0.0,0.0,0.0,0.0,0.75,22.413311984767784,22.76045265899115,15.114408852643708,15.358275633321655,0.2858516299376268,2.722307723249928,-2.4492935982947064e-16,1.0,35.0,0.0,5.0,1,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.4130104925013906
Koppal,2020,53,35.0,0.0,23.04696780928325,14.204270248971268,0.0540275447473366,24.04210485843572,16.071186076753065,1389920,2.518130539887188,0.0,0.0,0.0,0.0,0.0,21.583696102623044,22.413311984767784,12.353898470423628,15.114408852643708,0.0077188008731353,0.2858516299376268,0.1205366802553222,0.992708874098054,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3978238767171517
Koppal,2021,1,0.0,0.0,23.431550024835097,17.928445328593302,13.919944503722103,24.15229305727655,19.304968590642147,1389920,0.0,35.0,0.0,0.0,17.5,8.75,23.04696780928325,21.583696102623044,14.204270248971268,12.353898470423628,0.0540275447473366,0.0077188008731353,0.120536680255323,0.992708874098054,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3978238767171517
Koppal,2021,2,0.0,0.0,23.70450056956285,14.415871830597244,0.0065393943515054,24.41066032038464,16.43516356341007,1389920,0.0,0.0,35.0,0.0,17.5,8.75,23.431550024835097,23.04696780928325,17.928445328593302,14.204270248971268,13.919944503722103,0.0540275447473366,0.2393156642875577,0.970941817426052,0.0,13.0,5.0,0,1,False,False,False,False,1331777.6748101322,238.8633958734385,0.3988787766465224
Koppal,2021,3,0.0,0.0,24.050749675662377,13.120401958933751,0.0008702276090843,24.91110568876547,14.013496145077625,1389920,0.0,0.0,0.0,35.0,0.0,8.75,23.70450056956285,23.431550024835097,14.415871830597244,17.928445328593302,0.0065393943515054,13.919944503722103,0.3546048870425356,0.9350162426854148,13.0,0.0,5.0,1,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3988787766465224
Koppal,2021,4,13.0,0.0,23.97279923471312,10.74255011552294,0.0056012278832893,24.25424199029328,12.2371970277095,1389920,0.9353056291009556,0.0,0.0,0.0,0.0,8.75,24.050749675662377,23.70450056956285,13.120401958933751,14.415871830597244,0.0008702276090843,0.0065393943515054,0.4647231720437685,0.8854560256532099,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3696428210828634
Koppal,2021,5,0.0,0.0,23.349072950921784,10.515859084454396,0.0098730510558194,23.745358167693155,12.656599834606595,1389920,0.0,13.0,0.0,0.0,6.5,3.25,23.97279923471312,24.050749675662377,10.74255011552294,13.120401958933751,0.0056012278832893,0.0008702276090843,0.5680647467311558,0.8229838658936564,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3696428210828634
Koppal,2021,6,0.0,0.0,23.03330729822347,8.453839680877081,0.0072814286440347,23.56294109624337,10.32943553098579,1389920,0.0,0.0,13.0,0.0,6.5,3.25,23.349072950921784,23.97279923471312,10.515859084454396,10.74255011552294,0.0098730510558194,0.0056012278832893,0.6631226582407952,0.7485107481711011,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3696428210828634
Koppal,2021,7,0.0,0.0,23.59652498926433,11.641930796006104,2.533397162395932,24.984893564650463,17.423274305274504,1389920,0.0,0.0,0.0,13.0,0.0,3.25,23.03330729822347,23.349072950921784,8.453839680877081,10.515859084454396,0.0072814286440347,0.0098730510558194,0.7485107481711011,0.6631226582407953,0.0,16.0,5.0,0,1,False,False,False,False,1331777.6748101322,238.8633958734385,0.3738148212778224
Koppal,2021,8,0.0,0.0,26.14925434734915,11.87139469618261,0.2142857425415652,27.68174538762497,16.57329733784053,1389920,0.0,0.0,0.0,0.0,0.0,3.25,23.59652498926433,23.03330729822347,11.641930796006104,8.453839680877081,2.533397162395932,0.0072814286440347,0.8229838658936564,0.5680647467311558,16.0,0.0,5.0,1,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3738148212778224
Koppal,2021,9,16.0,0.0,26.999974467490524,6.7630850035485945,0.0036597367748667,27.844673019966024,9.728175005771789,1389920,1.1511453896627144,0.0,0.0,0.0,0.0,0.0,26.14925434734915,23.59652498926433,11.87139469618261,11.641930796006104,0.2142857425415652,2.533397162395932,0.8854560256532098,0.4647231720437686,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.367799843330122
Koppal,2021,10,0.0,0.0,26.97637397383805,7.569866317829337,0.0069033930567389,27.514297927201653,10.907455593280702,1389920,0.0,16.0,0.0,0.0,8.0,4.0,26.999974467490524,26.14925434734915,6.7630850035485945,11.87139469618261,0.0036597367748667,0.2142857425415652,0.9350162426854148,0.3546048870425355,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.367799843330122
Koppal,2021,11,0.0,0.0,27.98028873520713,9.825679196254256,0.0076048649060097,28.580333344818712,12.749444375840936,1389920,0.0,0.0,16.0,0.0,8.0,4.0,26.97637397383805,26.999974467490524,7.569866317829337,6.7630850035485945,0.0069033930567389,0.0036597367748667,0.970941817426052,0.2393156642875578,0.0,20.0,5.0,0,1,False,False,False,False,1331777.6748101322,238.8633958734385,0.3363803643367289
Koppal,2021,12,0.0,0.0,29.239571533738967,11.634630859793797,0.0344854383002704,30.10354179657986,15.026787799104111,1389920,0.0,0.0,0.0,16.0,0.0,4.0,27.98028873520713,26.97637397383805,9.825679196254256,7.569866317829337,0.0076048649060097,0.0069033930567389,0.992708874098054,0.120536680255323,20.0,0.0,5.0,1,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3363803643367289
Koppal,2021,13,20.0,0.0,29.31476058961569,13.478393692078498,0.0152970071944253,30.07238319500624,16.930345504606237,1389920,1.438931737078393,0.0,0.0,0.0,0.0,4.0,29.239571533738967,27.98028873520713,11.634630859793797,9.825679196254256,0.0344854383002704,0.0076048649060097,1.0,6.123233995736766e-17,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3323093464605826
Koppal,2021,17,0.0,0.0,30.233845323821487,16.327693928859237,3.1347293282445,30.711447516037257,18.05360714293897,1389920,0.0,20.0,0.0,0.0,10.0,5.0,29.31476058961569,29.239571533738967,13.478393692078498,11.634630859793797,0.0152970071944253,0.0344854383002704,0.8854560256532099,-0.4647231720437685,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3102648477715365
Koppal,2021,18,0.0,0.0,30.07189023517475,18.908319143017668,6.814649758323417,30.84979027876892,20.72716537119885,1389920,0.0,0.0,20.0,0.0,10.0,5.0,30.233845323821487,29.31476058961569,16.327693928859237,13.478393692078498,3.1347293282445,0.0152970071944253,0.8229838658936565,-0.5680647467311557,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.31873409497419
Koppal,2021,19,0.0,0.0,28.45108391634368,20.882623691017177,17.780681817377726,29.70853648984724,21.53938162759789,1389920,0.0,0.0,0.0,20.0,0.0,5.0,30.07189023517475,30.233845323821487,18.908319143017668,16.327693928859237,6.814649758323417,3.1347293282445,0.7485107481711013,-0.6631226582407951,0.0,3.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.31873409497419
Koppal,2021,20,0.0,0.0,27.155085797155632,20.338574892634377,9.855260103426458,28.49174901725422,21.112954156664102,1389920,0.0,0.0,0.0,0.0,0.0,5.0,28.45108391634368,30.07189023517475,20.882623691017177,18.908319143017668,17.780681817377726,6.814649758323417,0.6631226582407952,-0.7485107481711012,3.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3367716033885691
Koppal,2021,21,3.0,0.0,27.72717125961692,19.71565489576089,6.808272079446423,28.40596029720535,20.684193309282648,1389920,0.2158397605617589,0.0,0.0,0.0,0.0,0.0,27.155085797155632,28.45108391634368,20.338574892634377,20.882623691017177,9.855260103426458,17.780681817377726,0.5680647467311558,-0.8229838658936564,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3367716033885691
Koppal,2021,22,0.0,0.0,26.610529310437578,21.24894643697167,48.22106176352216,28.05052069228265,22.350855330443096,1389920,0.0,3.0,0.0,0.0,1.5,0.75,27.72717125961692,27.155085797155632,19.71565489576089,20.338574892634377,6.808272079446423,9.855260103426458,0.4647231720437687,-0.8854560256532098,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3367716033885691
Koppal,2021,23,0.0,0.0,25.75687489929953,20.21768821614051,17.36320318260078,26.651040126661258,21.207767538714165,1389920,0.0,0.0,3.0,0.0,1.5,0.75,26.610529310437578,27.72717125961692,21.24894643697167,19.71565489576089,48.22106176352216,6.808272079446423,0.3546048870425358,-0.9350162426854148,0.0,0.0,5.0,0,0,False,False,False,False,1331777.6748101322,238.8633958734385,0.3050433325134188
